"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
0f3cd191-9b08-420d-beb9-a95478d655e4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+318@gmail.com,"#N/A","#N/A",Wilone,false,"#N/A","#N/A",Arlen,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0113,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0f6cd62a-ce71-4b22-b7f5-2d47c92304bd,896e5df6-0b36-4029-9ecb-986fc641bcdc,"#N/A",(03) 7800 6035,"#N/A",Operations,"#N/A",jmanningcongagdo+829@gmail.com,"#N/A",(03) 7800 6035,Maris,false,"#N/A","#N/A",Tedd,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0415 794 494,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 7800 6035,"#N/A","#N/A","#N/A",Senior VP of Strategy,Prodly,"#N/A","#N/A",false,false
0fdc0a14-13b3-420f-a6e2-d402d17bf5fb,2245a01b-2a51-464f-9a13-e8dd2d1063e8,"#N/A","#N/A","#N/A","#N/A",Dirk Van de Put became CEO of Mondelēz International and joined the company’s Board of Directors in November 2017. Dirk will assume the role of Chairman of the Board when Irene Rosenfeld retires at the end of March 2018.,jmanningcongagdo+80@gmail.com,"#N/A","#N/A",Celka,false,"#N/A","#N/A",Alberik,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(324) 522-1756,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0fe09271-d1f4-4e21-8554-5f51c99fac51,0b10d138-b9ac-4ae6-9978-346b1a5a1946,"#N/A",(03) 7903 7671,"#N/A",Sales,"#N/A",jmanningcongagdo+748@gmail.com,"#N/A",(03) 7903 7671,Elbertina,false,"#N/A","#N/A",Locke,"#N/A",Balaclava,Australia,"#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,0413 671 482,Balaclava,Australia,"#N/A","#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,(03) 7903 7671,"#N/A","#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
0fee2ff5-0365-46e0-906d-516b6e0a79ec,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+627@gmail.com,"#N/A","#N/A",Glory,false,"#N/A","#N/A",Orton,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
1009cffb-dd9b-49a0-840c-dc37a83f5099,01b47477-cb94-4447-8dfe-1815141550df,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+198@gmail.com,"#N/A","#N/A",Jodie,false,"#N/A","#N/A",Falito,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0105,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
103fbb38-f2d7-4d25-8270-73bce6e68a3d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+720@gmail.com,"#N/A","#N/A",Moira,false,"#N/A","#N/A",Matthew,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4011,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
10485a1b-031b-42a1-9af5-0656f2312b32,c9ab48fd-39d0-484d-8000-2105aa82200b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+27@gmail.com,"#N/A","#N/A",Rebekkah,false,"#N/A","#N/A",Conny,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
105cb607-fe27-487e-b4dc-0801b335c8bb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+254@gmail.com,"#N/A","#N/A",Sile,false,"#N/A","#N/A",Maxie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0109,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
107f835c-8a9f-40e0-9c53-3074fcf0187c,665f96b3-ca58-431a-aa36-105dd6079cbb,"#N/A",(02) 6052 6150,"#N/A",Operations,"#N/A",jmanningcongagdo+838@gmail.com,"#N/A",(02) 6052 6150,Elbertine,false,"#N/A","#N/A",Hagan,"#N/A",North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,0429 888 809,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,(02) 6052 6150,"#N/A","#N/A","#N/A","VP, Consulting",Prodly,"#N/A","#N/A",false,false
10893bc0-5da2-4afb-8a46-a26433a1ba5e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+580@gmail.com,"#N/A","#N/A",Georgena,false,"#N/A","#N/A",Perry,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3962,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
10bba22b-2727-4413-821b-cd19b86de2a2,"#N/A","#N/A","#N/A","#N/A","Kevin J. Mitchell is executive vice president, Finance, and chief financial officer for Phillips 66, a diversified energy manufacturing and logistics company. Reporting to the chairman and CEO, Mitchell leads the company’s treasury, accounting, auditing, tax and information technology operations.",jmanningcongagdo+775@gmail.com,"#N/A","#N/A",Cass,false,"#N/A","#N/A",Mannie,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(753) 983-6203,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
11149582-80f5-48e1-804b-2876c5560188,1a35b6e2-8e8b-4741-9062-4eb4d4ba2698,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+808@gmail.com,"#N/A","#N/A",Darcey,false,"#N/A","#N/A",Rosco,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4044,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
112de268-7fa7-4560-ac1b-e530db65d4b4,c3c304e2-4d4d-49ac-9b0b-b25a0ba60c71,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+616@gmail.com,"#N/A","#N/A",Kari,false,"#N/A","#N/A",Ewart,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",47405,IN,2 Graceland Street,"#N/A",Bloomington,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
1152124b-cae4-41a0-b041-b1a3dbf09e6b,"#N/A","#N/A","#N/A","#N/A","Randall was named to his current position in 2007. Since then, AT&T has invested to become a global leader in the rapidly converging technology, media and telecommunications (TMT) space, providing integrated solutions that range from premium video entertainment, high-speed Internet and mobility to IP network services, security and the Internet of Things (IoT).",jmanningcongagdo+326@gmail.com,"#N/A","#N/A",Astra,false,"#N/A","#N/A",Ruben,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(879) 351-6700,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
11684619-ae78-432e-8c1a-96fb424df8d1,84362447-1a12-40e0-abaf-fd468104e942,"#N/A",(02) 6152 6755,"#N/A",IT,"#N/A",jmanningcongagdo+90@gmail.com,"#N/A",(02) 6152 6755,Betty,false,"#N/A","#N/A",Brian,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0414 654 584,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 6152 6755,"#N/A","#N/A","#N/A",Business Analyst,Prodly,"#N/A","#N/A",false,false
116a9494-6249-4f0b-a264-30c77141f1aa,6c2d8b0b-7298-4775-850b-629994a3b434,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+495@gmail.com,"#N/A","#N/A",Kellie,false,"#N/A","#N/A",Yankee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
11a809e5-3279-4562-9691-7b95a48496ed,abdc7dfd-e2b6-4fd4-8ada-ff93fe8dfef4,"#N/A","#N/A","#N/A","#N/A","Hilary Krane brings global expertise in corporate law, mergers and acquisitions, brand protection, and government affairs to her role as EVP, Chief Administrative Officer & General Counsel for NIKE, Inc. Krane joined the company from Levi Strauss & Company, where she held various roles including Senior Vice President, General Counsel and Corporate Affairs.",jmanningcongagdo+344@gmail.com,"#N/A","#N/A",Carlie,false,"#N/A","#N/A",Steven,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(552) 456-2839,"#N/A","#N/A","#N/A","EVP, Chief Adminstrative Officer & General Counsel",Prodly,"#N/A","#N/A",false,false
11aa806a-6953-46d3-85df-70ebaab1a1eb,e00e1b7f-4cc5-4346-8502-523dbc65ab37,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+856@gmail.com,"#N/A","#N/A",Hephzibah,false,"#N/A","#N/A",Brucie,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4065,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
11e4e13d-93d6-468e-8b6e-5122dbdaf9fc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+68@gmail.com,"#N/A","#N/A",Dorine,false,"#N/A","#N/A",Patsy,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
11eb7ba1-0860-4dce-b704-af786ad8b974,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+127@gmail.com,"#N/A","#N/A",Janessa,false,"#N/A","#N/A",Wilton,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",79 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
11fbf460-0576-4629-8e86-8ce1a5635e27,14725e8b-dc15-4601-a19e-2a293c175496,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+609@gmail.com,"#N/A","#N/A",Bonni,false,"#N/A","#N/A",Nicolai,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",51105,OH,574 Duke Circle,"#N/A",Sioux City,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
129234c7-5d04-4b3a-b864-7aea7cf856bf,"#N/A",(07) 7438 7293,"#N/A",Marketing,"#N/A",jmanningcongagdo+837@gmail.com,"#N/A",(07) 7438 7293,Shaine,false,"#N/A","#N/A",Orion,"#N/A",Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,0410 186 833,Fairfield,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,(07) 7438 7293,"#N/A","#N/A","#N/A",Marketing Manager,Prodly,"#N/A","#N/A",false,false
12a60f3b-8963-4f87-aa35-9d651c055e57,bb5547bd-2539-41da-8967-0a2670f36b63,"#N/A","#N/A","#N/A","#N/A","Tracy Keogh has worldwide responsibility for HP's strategic human resources activities, employee communications and social responsibility initiatives. She leads all aspects of HR, including workforce development and organization effectiveness, benefits and compensation, staffing, global inclusion and diversity, and HR processes and information management.",jmanningcongagdo+590@gmail.com,"#N/A","#N/A",Erna,false,"#N/A","#N/A",Noah,"#N/A",Cleveland,USA,"#N/A","#N/A","#N/A",44114,OH,100 Alfred Lerner Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(954) 631-6621,"#N/A","#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
12b1fbfe-e81a-42b5-9c93-8705d94beaed,18e72d27-8a46-49b5-abb1-cbef6a50c27d,"#N/A","#N/A","#N/A","#N/A","Brian Cornell is board chairman and CEO of Target Corp. He is responsible for Target’s global business, including more than 1,800 U.S. stores and Target.com, more than 320,000 team members and millions of guests.",jmanningcongagdo+291@gmail.com,"#N/A","#N/A",Sybille,false,"#N/A","#N/A",Killie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(354) 765-5274,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
12cbb307-2900-46f1-bc5c-0337824abab0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+549@gmail.com,"#N/A","#N/A",Harriott,false,"#N/A","#N/A",Carly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0383 7228120,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
12db864c-31bc-4692-82dd-293009bcfb69,c618fe43-addb-4013-862f-a52e0544275c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+602@gmail.com,"#N/A","#N/A",Lucretia,false,"#N/A","#N/A",Cletus,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",45271,OH,08697 Ryan Junction,"#N/A",Cincinnati,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
13717de6-c2fa-42df-bca0-e8ef325a6dbf,2c211320-3d38-4f52-9b86-d37ac614ff11,"#N/A","#N/A","#N/A","#N/A","Ms. Rucker joined Andeavor in March 2016 and is responsible for the company’s Legal and Corporate Affairs functions, which include corporate governance and securities law; litigation; business ethics and compliance; transactions; intellectual property; external and internal communications; community involvement initiatives and federal, state and local government affairs.",jmanningcongagdo+826@gmail.com,"#N/A","#N/A",Sindee,false,"#N/A","#N/A",Kalle,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(101) 570-8040,"#N/A","#N/A","#N/A","EVP, General Counsel & Secretary",Prodly,"#N/A","#N/A",false,false
13a4d338-8a12-439a-a5cf-ea35ed1295f9,9e9fc9fb-5661-405f-9c4b-f5035ac818ac,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+863@gmail.com,"#N/A","#N/A",Danit,false,"#N/A","#N/A",Wells,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4072,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
13cf7f6e-9833-460b-99ea-b7dbed2c285a,f0c110c5-73e5-4229-bce9-aba7367e6a4f,"#N/A","#N/A",1972-08-26,"#N/A","Mr. Barth became Senior Vice President, Marketing & Sales on July 1, 2015. He is responsible for PMI’s global marketing strategies and sales activities.",jmanningcongagdo+522@gmail.com,"#N/A","#N/A",Denise,false,"#N/A","#N/A",Lane,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(150) 973-1240,"#N/A","#N/A","#N/A","SVP, Marketing & Sales",Prodly,"#N/A","#N/A",false,false
13cfeeb6-3435-4493-af5c-954a868a301f,"#N/A",(07) 8348 6058,"#N/A",Operations,"#N/A",jmanningcongagdo+143@gmail.com,"#N/A",(07) 8348 6058,Ilse,false,"#N/A","#N/A",Roman,"#N/A",Brisbane,Australia,"#N/A","#N/A","#N/A",4000,QLD,100 Roma St,0429 175 100,Brisbane,Australia,"#N/A","#N/A","#N/A","#N/A",4000,QLD,100 Roma St,(07) 8348 6058,"#N/A","#N/A","#N/A",Head of Operations,Prodly,"#N/A","#N/A",false,false
13db1791-36b3-42f5-8c03-a452081f87ee,79fb0062-dd23-41f3-828b-af70ff725c1a,"#N/A","#N/A",1963-05-08,"#N/A","#N/A",jmanningcongagdo+554@gmail.com,"#N/A","#N/A",Hettie,false,"#N/A","#N/A",Douglass,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
13df42c0-9f17-4f7c-ba89-1f607ce155fe,724453a1-1e18-4371-af9d-f706408c6e7f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+763@gmail.com,"#N/A","#N/A",Hyacinth,false,"#N/A","#N/A",Maurice,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4026,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
14392542-7e51-4b09-9e11-3cf07bc80900,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+630@gmail.com,"#N/A","#N/A",Mildred,false,"#N/A","#N/A",Lambert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
14464e21-bac0-4a30-9a74-84f8290c6383,7429bc35-f0b1-4d22-b89a-00ae7414cee2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+199@gmail.com,"#N/A","#N/A",Barbra,false,"#N/A","#N/A",Ogdon,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0106,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
1495b9b9-2ef6-4323-8c13-4b49f20ed05c,2e4e0a47-0851-4eeb-921f-e0bf2b8cc22d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+719@gmail.com,"#N/A","#N/A",Bill,false,"#N/A","#N/A",Cullie,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4010,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
14a7534f-94a9-4312-b9ff-49333ebf50aa,ebe5f3d3-74ee-4c65-8d32-636fc2400ed5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+354@gmail.com,"#N/A","#N/A",Jeana,false,"#N/A","#N/A",Wylie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5054,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
152826ab-c52f-4874-ad03-ccfd8dd437e6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+853@gmail.com,"#N/A","#N/A",Arlinda,false,"#N/A","#N/A",Jere,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4062,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
153bb05e-32f9-4387-9b85-2980d7889044,3a1a478b-3d25-4ca2-bb62-ad2f0b5575e7,"#N/A","#N/A","#N/A","#N/A","Bruce D. Broussard, President and CEO, joined Humana in 2011. Under his leadership, Humana has created an integrated care delivery model centered on improving health outcomes, driving lower costs, enhancing quality, and providing a simple and personalized member experience. With its holistic approach, Humana is dedicated to improving the health of the communities it serves by making it easy for people to achieve their best health.",jmanningcongagdo+542@gmail.com,"#N/A","#N/A",Cairistiona,false,"#N/A","#N/A",Rab,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(102) 626-6339,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1545ea53-bc58-432d-a225-1d0a29411d24,aef72deb-6aae-4adf-bc7c-9b66f44631c6,"#N/A","#N/A","#N/A","#N/A","Marc A. Howze is Senior Vice President and Chief Administrative Officer, Deere & Company, a position he was appointed to in November 2016. In this role, he has responsibility for the primary administrative activities of the company, including Human Resources, Labor Relations, Public Affairs, Communications, Brand Management, and Security.",jmanningcongagdo+78@gmail.com,"#N/A","#N/A",Dael,false,"#N/A","#N/A",Ty,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(590) 978-4167,"#N/A","#N/A","#N/A","SVP, Chief Administrative Officer",Prodly,"#N/A","#N/A",false,false
154757ac-f44b-4ea2-a74e-6065d4b2d8c6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+116@gmail.com,"#N/A","#N/A",Bridget,false,"#N/A","#N/A",Curran,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",83 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
1578ea6d-a4ba-40ad-b598-e3470c418902,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+576@gmail.com,"#N/A","#N/A",Caryl,false,"#N/A","#N/A",Jakob,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3958,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
15818e8b-f1c3-4679-aec7-1efe9a43ca48,60efc332-62c0-48ff-b3c5-de3475aa4727,"#N/A","#N/A","#N/A","#N/A","Chris Wheat is the Director of Business Research for the JPMorgan Chase Institute. Prior to joining JPMCI, he served as the Director of Analytics at a financial technology startup, where he led the development of advanced analytics algorithms. He previously was an Assistant Professor at the MIT Sloan School of Management and at the Center for Urban Entrepreneurship and Economic Development at Rutgers Business School.",jmanningcongagdo+723@gmail.com,"#N/A","#N/A",Kirsti,false,"#N/A","#N/A",Codi,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(929) 722-8396,"#N/A","#N/A","#N/A",Director of Business Research,Prodly,"#N/A","#N/A",false,false
15bd92e5-2937-428c-80e7-28f90af3ed09,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+312@gmail.com,"#N/A","#N/A",Candra,false,"#N/A","#N/A",Silvain,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(425)742-4491,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
15dc56a8-7e9e-4dfa-9708-2bc81fa59cd5,88919f35-277e-4936-851d-aa815417494b,"#N/A","#N/A",1976-03-28,"#N/A","#N/A",jmanningcongagdo+640@gmail.com,"#N/A","#N/A",Leena,false,"#N/A","#N/A",Doug,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
15f58684-8c1a-4816-bdf2-64cb20ca5900,dd8a23ee-42bd-4bdd-b6b7-bb37c2229469,"#N/A",(02) 7491 8650,"#N/A",Sales,"#N/A",jmanningcongagdo+843@gmail.com,"#N/A",(02) 7491 8650,Sharlene,false,"#N/A","#N/A",Pall,"#N/A",Chatswood,Australia,"#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,0416 524 888,Chatswood,Australia,"#N/A","#N/A","#N/A","#N/A",2057,NSW,6/14-16 Freeman Rd,(02) 7491 8650,"#N/A","#N/A","#N/A",Account Manager,Prodly,"#N/A","#N/A",false,false
